"school","sex","age","address.type","famsize","divorced","mom.edu","dad.edu","mom.occ","dad.occ","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher.edu","home.internet","romantic","famrel","freetime","goout","weekday.alc","weekend.alc","health.status","absences","first.period.grade","second.period.grade","final.grade","drinking1","drinking2","drinking"
"GP","F",17,"U","greater than 3","1","middle school","middle school","at_home","at_home","home","father",1,2,0,0,1,0,0,1,1,1,1,3,3,1,1,2,4,18,50,60,70,5,4,1.5
"GP","F",18,"U","greater than 3","0","middle school","high school","at_home","other","course","mother",1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,0,55,60,70,5,4,1.5
"GP","F",18,"U","greater than 3","0","high school","middle school","other","services","other","mother",1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,4,70,80,85,10,6,2.5
"GP","M",18,"R","greater than 3","0","university or higher","high school","teacher","services","course","mother",1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,4,75,70,85,5,4,1.5
"GP","M",18,"U","greater than 3","0","university or higher","high school","teacher","other","course","mother",1,3,0,0,1,0,0,1,1,1,1,5,4,5,2,3,5,0,70,65,70,10,6,2.5
"GP","F",17,"U","greater than 3","0","university or higher","high school","health","other","reputation","mother",1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,3,4,0,55,60,65,5,6,2
"GP","F",17,"U","greater than 3","0","middle school","elementary school","services","other","course","mother",2,2,0,0,1,0,1,1,1,1,1,4,3,4,2,2,1,10,60,75,75,10,4,2
"GP","F",17,"U","greater than 3","0","middle school","elementary school","services","other","reputation","mother",1,2,0,0,1,0,1,1,1,1,0,4,3,5,2,4,4,4,60,80,80,10,8,3
"GP","F",19,"U","less than or equal to 3","1","middle school","high school","at_home","other","home","other",2,1,1,0,0,0,0,1,0,1,0,2,2,3,3,4,5,16,50,55,55,15,8,3.5
"GP","F",17,"U","greater than 3","0","high school","elementary school","other","at_home","home","mother",1,1,1,0,1,1,0,1,1,1,1,4,1,2,1,1,3,6,50,65,65,5,2,1
"GP","F",21,"U","less than or equal to 3","0","university or higher","university or higher","other","other","reputation","other",1,3,2,0,0,1,1,1,1,1,0,3,3,2,1,1,5,0,45,60,60,5,2,1
"GP","M",18,"U","less than or equal to 3","0","middle school","middle school","services","services","reputation","mother",1,2,0,0,1,0,1,0,0,1,0,4,4,4,1,3,3,11,45,55,60,5,6,2
"GP","M",18,"U","less than or equal to 3","1","high school","university or higher","other","other","reputation","other",1,2,0,0,0,0,1,1,1,1,1,4,3,5,1,4,2,9,65,70,75,5,8,2.5
"GP","F",17,"U","greater than 3","0","middle school","middle school","services","services","reputation","mother",1,2,0,0,1,0,1,1,1,1,0,4,3,4,1,3,4,0,65,85,85,5,6,2
"GP","M",17,"U","less than or equal to 3","1","university or higher","university or higher","health","other","reputation","mother",1,3,0,0,1,0,0,1,1,1,0,4,4,2,1,2,4,2,60,75,75,5,4,1.5
"GP","F",18,"U","less than or equal to 3","0","university or higher","middle school","teacher","other","course","mother",1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,0,70,85,85,5,2,1
"GP","M",21,"R","less than or equal to 3","0","elementary school","elementary school","at_home","other","course","other",2,2,2,0,1,0,1,1,0,1,1,5,3,3,5,2,4,21,45,50,50,25,4,3.5
"GP","F",20,"R","greater than 3","0","elementary school","elementary school","other","other","reputation","other",2,3,0,0,0,0,0,1,1,1,1,3,2,2,1,3,3,8,55,75,75,5,6,2
"GP","F",19,"U","greater than 3","0","university or higher","university or higher","teacher","other","home","other",1,1,1,0,1,0,0,1,1,1,1,3,2,5,4,4,5,5,45,50,55,20,8,4
"GP","M",17,"U","less than or equal to 3","1","high school","middle school","other","other","reputation","mother",1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,2,5,10,80,90,90,5,4,1.5
"GP","F",18,"U","greater than 3","0","high school","middle school","at_home","other","reputation","father",1,3,0,0,1,0,0,1,1,1,1,4,3,4,1,2,2,5,70,85,85,5,4,1.5
"GP","M",18,"R","greater than 3","0","middle school","high school","other","services","reputation","father",1,1,0,0,0,0,0,1,1,1,0,3,1,3,4,5,4,13,65,70,70,20,10,4.5
"GP","M",19,"U","greater than 3","0","middle school","elementary school","other","other","reputation","mother",1,1,0,0,0,0,0,1,1,1,0,5,3,4,1,4,4,10,35,55,55,5,8,2.5
"GP","F",18,"U","less than or equal to 3","1","middle school","middle school","services","other","reputation","mother",2,2,0,0,1,0,0,1,1,1,0,4,1,4,1,3,4,10,70,85,85,5,6,2
"GP","F",20,"U","greater than 3","0","elementary school","no education","other","other","reputation","mother",2,1,1,1,0,0,0,1,1,1,1,5,3,1,1,1,5,5,40,50,50,5,2,1
"GP","F",18,"U","greater than 3","0","high school","middle school","services","other","home","mother",1,2,0,0,1,0,1,0,1,1,1,3,1,2,1,2,1,4,50,65,65,5,4,1.5
"MS","F",16,"U","greater than 3","0","elementary school","high school","at_home","other","other","father",2,1,0,0,1,0,0,1,0,1,1,4,3,3,1,3,5,11,50,55,55,5,6,2
"MS","F",16,"R","greater than 3","0","middle school","middle school","other","other","course","mother",2,2,0,0,1,0,1,1,1,1,0,4,4,4,1,1,5,0,60,60,60,5,2,1
"MS","F",15,"R","greater than 3","0","elementary school","elementary school","at_home","services","other","mother",1,1,1,0,1,0,0,1,1,0,1,4,1,3,1,1,2,6,50,50,50,5,2,1
"MS","F",15,"R","greater than 3","0","high school","high school","at_home","other","course","mother",2,1,0,0,1,0,0,1,1,1,0,5,4,4,2,3,5,4,50,50,55,10,6,2.5
"MS","F",16,"R","greater than 3","0","middle school","high school","at_home","services","course","mother",2,2,0,0,0,0,0,1,1,0,0,4,5,2,1,2,5,0,80,85,85,5,4,1.5
"MS","F",15,"R","less than or equal to 3","0","middle school","elementary school","at_home","other","home","mother",2,1,0,0,0,0,0,1,0,0,0,1,3,4,1,1,1,0,30,40,45,5,2,1
"MS","M",16,"R","less than or equal to 3","1","university or higher","university or higher","at_home","other","home","mother",1,2,0,0,1,0,0,1,1,0,0,5,3,2,1,3,2,5,50,55,55,5,6,2
"MS","M",16,"U","greater than 3","1","elementary school","middle school","other","other","other","mother",1,3,0,1,0,0,0,1,1,1,0,4,4,3,1,1,5,0,50,55,55,5,2,1
"MS","F",17,"R","greater than 3","0","high school","middle school","at_home","other","course","father",1,2,1,0,0,0,0,1,1,0,1,4,5,4,1,2,5,0,50,50,50,5,4,1.5
"MS","F",17,"R","greater than 3","0","elementary school","elementary school","other","other","other","father",1,1,1,0,1,0,0,0,0,1,0,5,4,4,2,2,5,0,30,30,35,10,4,2
"MS","F",15,"R","greater than 3","0","university or higher","university or higher","teacher","other","course","mother",2,1,0,0,0,0,0,1,1,1,1,1,5,1,3,5,5,0,65,70,70,15,10,4
"MS","F",16,"U","less than or equal to 3","1","middle school","middle school","at_home","other","reputation","mother",2,4,0,0,0,0,1,0,0,0,1,1,2,1,1,1,1,4,50,45,55,5,2,1
"MS","F",15,"R","less than or equal to 3","0","elementary school","elementary school","at_home","services","reputation","father",2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,4,0,50,50,50,5,4,1.5
"MS","F",15,"R","less than or equal to 3","0","elementary school","elementary school","other","services","course","mother",2,1,1,0,1,0,0,1,1,1,1,4,4,3,1,2,2,4,30,35,40,5,4,1.5
"MS","F",16,"R","greater than 3","0","no education","middle school","other","other","other","mother",2,1,0,0,1,0,1,1,1,0,0,3,2,3,1,2,2,0,60,55,60,5,4,1.5
"MS","F",17,"R","greater than 3","0","middle school","high school","other","other","course","mother",2,1,0,0,1,0,0,1,1,1,0,5,5,5,1,3,3,2,50,55,60,5,6,2
"MS","F",15,"R","greater than 3","0","high school","high school","other","services","course","father",2,1,0,0,0,0,0,0,1,1,0,4,1,3,1,1,4,0,70,80,80,5,2,1
"MS","M",16,"U","greater than 3","0","elementary school","elementary school","at_home","services","home","mother",2,2,0,0,1,0,1,1,1,0,1,5,4,5,4,5,3,0,35,0,0,20,10,4.5
"MS","M",17,"U","greater than 3","0","elementary school","elementary school","other","other","home","mother",1,2,0,0,0,1,0,0,1,1,0,4,4,3,2,4,5,4,40,45,45,10,8,3
"MS","M",15,"R","less than or equal to 3","0","university or higher","elementary school","health","services","reputation","father",1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,0,60,65,70,5,4,1.5
"MS","M",15,"R","less than or equal to 3","0","university or higher","elementary school","health","services","reputation","father",1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,7,35,45,40,5,4,1.5
"MS","M",16,"R","greater than 3","0","high school","university or higher","other","health","other","mother",3,2,0,0,0,0,0,0,1,0,0,3,4,5,1,2,5,4,45,50,55,5,4,1.5
"MS","M",15,"R","greater than 3","0","elementary school","elementary school","other","other","course","mother",4,2,0,0,1,0,1,1,1,0,1,5,4,5,2,4,4,8,35,45,45,10,8,3
"MS","M",15,"U","less than or equal to 3","0","high school","high school","at_home","at_home","reputation","father",1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,0,55,55,55,5,2,1
"MS","M",17,"R","greater than 3","0","middle school","elementary school","other","other","other","mother",3,1,0,0,0,0,1,1,0,0,1,5,5,5,5,5,3,8,40,50,45,25,10,5
"MS","F",16,"R","greater than 3","0","university or higher","university or higher","teacher","teacher","course","mother",2,3,0,0,0,0,1,1,1,1,1,4,2,2,1,1,4,6,80,80,85,5,2,1
"MS","F",15,"R","greater than 3","0","elementary school","middle school","other","services","course","mother",2,1,0,0,0,0,0,1,1,0,0,5,1,2,1,1,1,3,55,65,65,5,2,1
"MS","F",16,"R","greater than 3","0","middle school","high school","other","services","course","mother",3,2,0,0,1,0,0,1,1,1,0,4,5,4,1,2,1,2,75,75,75,5,4,1.5
"MS","M",16,"R","greater than 3","0","elementary school","middle school","other","other","course","father",2,2,0,0,0,0,0,1,1,0,0,4,3,3,1,1,5,0,50,55,55,5,2,1
"MS","F",16,"R","greater than 3","0","middle school","middle school","other","other","course","mother",3,2,0,0,1,0,0,1,1,1,0,4,4,5,1,1,4,4,45,50,55,5,2,1
"MS","F",16,"U","greater than 3","0","elementary school","middle school","other","services","course","mother",1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,0,50,40,40,5,4,1.5
"MS","F",16,"U","greater than 3","0","elementary school","middle school","other","services","course","mother",1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,3,45,40,40,5,4,1.5
"MS","F",15,"U","greater than 3","0","middle school","elementary school","at_home","other","home","mother",1,2,0,1,1,0,0,0,1,1,0,4,4,2,3,3,2,0,45,50,45,15,6,3
"MS","F",16,"U","greater than 3","0","elementary school","elementary school","at_home","other","course","father",1,2,0,0,1,0,0,0,1,0,1,5,4,3,2,1,2,0,65,70,75,10,2,1.5
"MS","M",17,"R","less than or equal to 3","0","elementary school","middle school","at_home","services","reputation","mother",1,1,0,0,1,0,1,1,1,1,0,5,5,5,5,5,3,4,50,55,55,25,10,5
"MS","F",16,"R","greater than 3","0","elementary school","elementary school","other","other","home","father",4,4,0,0,1,0,0,0,1,1,0,4,3,2,1,1,1,0,65,50,65,5,2,1
"MS","F",16,"R","greater than 3","0","elementary school","elementary school","at_home","other","other","father",4,3,0,1,1,0,0,1,1,0,0,4,4,3,1,1,5,2,50,45,50,5,2,1
"MS","F",15,"R","greater than 3","0","elementary school","elementary school","at_home","other","home","father",2,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,2,1,55,50,55,5,2,1
"MS","F",16,"R","greater than 3","0","elementary school","elementary school","at_home","other","other","mother",2,1,0,0,0,0,1,1,1,1,1,4,2,2,4,3,2,0,65,60,70,20,6,3.5
"MS","F",15,"R","greater than 3","0","elementary school","elementary school","at_home","at_home","course","father",3,2,0,0,1,0,0,1,1,0,0,4,2,1,1,2,2,0,65,70,70,5,4,1.5
"MS","F",15,"R","less than or equal to 3","0","middle school","middle school","other","other","other","father",1,3,0,1,1,0,0,1,1,0,0,4,4,3,2,2,5,2,70,55,60,10,4,2
"MS","M",16,"R","greater than 3","0","elementary school","elementary school","at_home","other","other","father",2,1,0,0,0,0,1,1,1,0,0,3,4,4,3,4,5,6,55,55,55,15,8,3.5
"MS","F",18,"U","greater than 3","0","elementary school","middle school","other","other","course","father",1,2,1,0,1,0,1,1,1,1,1,3,4,4,2,3,5,9,45,40,40,10,6,2.5
"MS","M",15,"U","greater than 3","0","high school","elementary school","other","services","home","mother",2,1,0,0,1,0,0,1,1,0,0,3,2,3,1,3,4,0,50,45,55,5,6,2
"MS","F",16,"R","greater than 3","0","middle school","middle school","other","services","course","father",3,2,0,0,1,0,1,1,1,1,0,5,3,4,1,1,2,1,70,65,70,5,2,1
"MS","M",15,"U","greater than 3","0","middle school","middle school","health","other","reputation","mother",3,1,0,0,0,0,0,1,1,0,0,4,3,3,1,2,4,1,65,60,65,5,4,1.5
"MS","M",16,"U","greater than 3","0","university or higher","university or higher","other","teacher","course","father",1,2,0,0,1,0,1,1,1,0,1,4,3,1,1,1,3,0,65,60,65,5,2,1
"MS","F",15,"R","greater than 3","0","high school","high school","services","other","reputation","mother",1,2,0,0,1,0,0,1,1,1,1,4,5,4,1,1,1,4,65,60,60,5,2,1
"MS","F",16,"R","greater than 3","0","middle school","middle school","at_home","other","course","mother",2,2,1,0,1,0,1,0,1,0,0,4,4,4,2,3,5,2,60,55,60,10,6,2.5
"MS","F",16,"R","less than or equal to 3","0","middle school","middle school","other","other","home","father",3,1,0,0,1,0,1,1,1,0,1,4,3,2,1,1,4,0,70,70,80,5,2,1
"MS","M",16,"U","less than or equal to 3","0","middle school","elementary school","at_home","services","course","mother",2,1,0,0,1,0,1,1,1,1,0,2,4,3,2,3,4,4,50,40,50,10,6,2.5
"MS","M",15,"R","less than or equal to 3","0","elementary school","high school","at_home","other","reputation","father",3,1,0,0,1,0,1,1,1,1,0,4,2,4,3,5,3,2,50,55,55,15,10,4
"MS","F",15,"U","greater than 3","0","middle school","middle school","other","services","course","mother",2,3,0,0,1,0,1,1,1,0,0,5,3,2,1,1,4,0,60,65,70,5,2,1
"MS","F",16,"R","less than or equal to 3","0","middle school","elementary school","other","other","home","mother",1,1,0,0,1,0,0,1,1,1,1,5,4,3,1,1,5,2,50,40,40,5,2,1
"MS","M",15,"U","greater than 3","0","high school","high school","services","services","course","father",2,1,0,0,1,0,1,0,1,1,0,4,3,3,2,4,3,11,60,50,55,10,8,3
"MS","F",16,"R","greater than 3","0","elementary school","elementary school","at_home","other","course","father",2,2,3,1,1,0,0,1,1,0,0,3,4,3,1,1,1,0,35,35,40,5,2,1
"MS","F",17,"U","greater than 3","0","middle school","middle school","other","at_home","course","mother",1,1,0,0,1,0,1,1,0,0,0,4,5,3,1,1,5,4,45,45,50,5,2,1
"MS","F",19,"U","greater than 3","0","middle school","high school","at_home","services","course","other",1,1,1,0,0,0,0,1,0,1,1,4,4,4,1,1,2,0,45,45,50,5,2,1
"MS","F",17,"R","greater than 3","0","middle school","elementary school","at_home","other","course","mother",3,1,0,0,1,0,1,1,0,0,1,5,5,3,1,1,3,2,45,50,55,5,2,1
"MS","F",15,"R","less than or equal to 3","0","elementary school","elementary school","at_home","other","course","mother",2,1,0,0,1,0,0,1,0,0,1,5,2,1,1,3,4,0,45,50,45,5,6,2
"MS","F",16,"R","greater than 3","0","middle school","middle school","other","other","course","father",3,2,0,0,1,0,0,1,0,1,0,3,4,5,1,2,1,1,45,50,55,5,4,1.5
"MS","F",16,"U","less than or equal to 3","1","middle school","middle school","other","other","home","mother",1,1,0,0,1,0,0,1,0,0,0,4,3,4,1,2,1,6,35,35,40,5,4,1.5
"MS","F",17,"R","greater than 3","0","middle school","middle school","at_home","other","course","mother",2,2,0,0,1,0,0,1,1,1,0,4,3,5,1,2,4,0,55,50,55,5,4,1.5
"MS","F",16,"U","greater than 3","0","middle school","middle school","other","services","course","father",1,1,1,0,1,1,1,0,1,1,0,4,4,3,1,4,3,1,45,50,50,5,8,2.5
"MS","F",18,"R","less than or equal to 3","1","high school","middle school","other","other","course","other",2,3,2,0,1,0,0,0,0,0,1,3,3,2,1,1,2,6,35,45,50,5,2,1
"MS","F",19,"U","greater than 3","0","elementary school","elementary school","at_home","services","course","mother",1,3,1,0,0,0,1,1,0,0,1,5,3,1,1,1,3,6,35,45,45,5,2,1
"MS","M",18,"R","greater than 3","0","elementary school","elementary school","other","other","home","mother",2,1,1,0,0,0,1,1,0,1,0,4,4,3,3,4,4,0,40,45,50,15,8,3.5
"MS","F",18,"R","greater than 3","0","elementary school","elementary school","at_home","at_home","course","mother",2,1,1,0,0,0,0,0,0,1,1,3,2,3,1,1,2,4,45,55,50,5,2,1
"MS","F",19,"U","greater than 3","0","elementary school","elementary school","other","other","course","other",2,2,1,0,1,0,0,1,1,1,1,1,1,4,4,1,1,12,35,40,45,20,2,2.5
"MS","F",16,"R","greater than 3","1","middle school","middle school","health","other","course","mother",1,2,0,0,0,0,0,0,1,0,1,3,3,2,1,1,3,2,40,50,50,5,2,1
"MS","F",17,"U","greater than 3","0","no education","elementary school","other","at_home","course","father",2,1,0,0,0,0,1,0,1,0,0,2,4,4,3,5,5,5,45,45,50,15,10,4
"MS","F",16,"R","less than or equal to 3","0","elementary school","middle school","at_home","other","course","mother",1,2,0,0,0,0,1,1,0,1,0,4,4,5,1,3,3,0,40,45,45,5,6,2
"MS","F",16,"U","greater than 3","0","high school","high school","other","other","reputation","mother",1,1,0,0,0,0,1,1,0,1,1,4,5,4,1,1,4,0,70,65,65,5,2,1
"MS","F",16,"R","less than or equal to 3","0","elementary school","elementary school","services","services","home","mother",1,1,0,0,1,0,1,1,1,1,1,4,4,4,2,2,4,2,70,70,70,10,4,2
"MS","M",17,"U","greater than 3","0","high school","high school","services","at_home","course","mother",2,4,1,0,1,1,1,1,1,0,0,5,4,5,3,4,5,0,50,55,50,15,8,3.5
"MS","F",16,"U","greater than 3","0","middle school","elementary school","other","services","course","mother",1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,0,70,65,70,5,2,1
"MS","F",16,"U","greater than 3","0","middle school","middle school","services","other","course","mother",1,1,0,0,1,1,1,1,1,0,1,4,2,5,1,2,5,0,85,80,80,5,4,1.5
"MS","M",17,"U","greater than 3","0","elementary school","middle school","other","other","course","father",1,1,1,0,1,0,1,1,0,1,1,5,3,5,5,5,1,12,30,35,35,25,10,5
"MS","M",16,"U","less than or equal to 3","0","university or higher","high school","other","other","course","father",1,1,0,0,0,0,1,1,1,1,0,4,2,5,1,5,5,8,70,60,65,5,10,3
"MS","M",17,"R","less than or equal to 3","0","middle school","middle school","services","services","other","mother",3,4,1,0,1,0,0,1,1,0,0,1,3,5,3,5,3,2,50,40,45,15,10,4
"MS","F",16,"U","greater than 3","0","elementary school","elementary school","other","other","course","other",1,4,0,1,1,0,1,1,1,1,0,2,2,1,1,1,5,0,70,70,70,5,2,1
"MS","F",19,"U","less than or equal to 3","0","middle school","middle school","other","other","home","mother",1,3,0,0,0,0,0,1,1,1,1,5,4,5,1,1,1,0,60,65,65,5,2,1
"MS","F",17,"R","greater than 3","0","elementary school","elementary school","at_home","other","reputation","mother",2,1,0,0,1,0,1,0,1,1,1,4,4,5,1,2,5,0,55,55,55,5,4,1.5
"MS","F",20,"U","greater than 3","0","high school","high school","at_home","services","other","mother",2,2,1,0,0,0,1,1,1,1,1,3,3,4,2,4,3,8,55,45,50,10,8,3
"MS","F",17,"U","less than or equal to 3","0","elementary school","elementary school","other","services","course","father",1,3,0,0,1,0,0,1,1,0,1,4,3,3,1,1,3,0,55,55,50,5,2,1
"MS","M",17,"R","greater than 3","0","middle school","middle school","other","other","course","mother",3,1,1,0,1,0,0,0,1,1,0,4,4,5,1,2,5,0,50,45,45,5,4,1.5
"MS","F",16,"R","less than or equal to 3","0","elementary school","elementary school","at_home","other","course","father",3,2,0,0,1,0,0,1,1,0,0,5,3,2,1,1,1,0,80,85,90,5,2,1
"MS","F",17,"R","greater than 3","0","middle school","middle school","other","other","reputation","mother",2,2,0,0,1,0,1,1,1,0,0,5,3,2,1,1,1,0,75,85,85,5,2,1
"MS","F",17,"U","greater than 3","1","elementary school","no education","other","other","other","mother",2,2,0,0,0,0,0,1,1,1,1,4,4,5,1,1,4,1,55,45,50,5,2,1
"MS","F",18,"R","greater than 3","0","elementary school","elementary school","at_home","other","other","mother",1,2,1,0,1,0,0,1,1,1,1,4,3,2,1,1,5,9,35,35,35,5,2,1
"MS","F",16,"U","greater than 3","0","high school","elementary school","other","other","course","mother",1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,1,0,40,30,40,5,6,2
"MS","F",16,"U","greater than 3","0","high school","middle school","services","at_home","course","mother",1,1,0,0,0,0,0,1,1,1,0,3,1,3,1,4,3,2,35,30,35,5,8,2.5
"MS","F",18,"U","less than or equal to 3","0","elementary school","elementary school","other","at_home","reputation","mother",2,2,0,1,0,0,0,1,1,0,0,2,3,5,1,4,3,8,45,40,50,5,8,2.5
"MS","F",16,"R","greater than 3","0","university or higher","university or higher","health","teacher","reputation","father",1,2,0,0,0,0,1,0,1,1,1,4,3,3,2,3,2,0,70,80,80,10,6,2.5
"MS","F",16,"R","less than or equal to 3","0","elementary school","middle school","other","other","reputation","mother",2,1,0,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0,70,70,75,5,8,2.5
"MS","F",18,"U","greater than 3","1","middle school","university or higher","other","services","reputation","father",1,2,1,0,1,0,0,1,1,1,0,2,3,2,1,3,1,8,40,25,40,5,6,2
"MS","M",16,"R","greater than 3","0","middle school","elementary school","other","services","reputation","mother",2,2,0,0,0,0,1,1,1,1,0,5,2,1,1,1,2,0,40,35,0,5,2,1
"MS","F",16,"U","less than or equal to 3","0","elementary school","elementary school","at_home","other","other","mother",3,2,0,0,1,0,0,1,1,1,0,4,3,2,1,3,5,6,30,40,40,5,6,2
"MS","F",16,"R","greater than 3","0","middle school","high school","at_home","services","other","mother",2,2,0,0,1,0,1,1,1,1,0,3,3,3,1,1,2,0,40,50,50,5,2,1
"MS","F",16,"U","greater than 3","0","university or higher","university or higher","health","health","course","mother",1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,2,3,4,40,40,40,5,4,1.5
"MS","M",18,"U","less than or equal to 3","0","university or higher","university or higher","at_home","health","home","mother",1,4,0,0,1,0,1,1,0,1,1,5,5,5,5,5,5,2,25,30,30,25,10,5
"MS","F",16,"R","less than or equal to 3","0","high school","university or higher","at_home","other","other","mother",3,2,0,0,1,0,0,0,1,0,0,4,2,1,1,1,2,2,35,45,40,5,2,1
"MS","M",17,"U","less than or equal to 3","0","university or higher","university or higher","other","services","home","mother",1,3,0,0,1,0,0,1,1,1,0,4,4,3,1,2,5,0,75,70,80,5,4,1.5
"MS","F",17,"R","greater than 3","0","university or higher","elementary school","other","other","other","mother",1,1,0,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1,65,70,70,5,4,1.5
"MS","M",16,"U","less than or equal to 3","0","middle school","middle school","services","services","other","mother",4,3,0,0,0,0,0,1,1,0,0,5,1,3,2,2,3,0,50,45,50,10,4,2
"MS","F",17,"R","greater than 3","0","middle school","middle school","at_home","other","other","mother",1,1,0,0,1,1,0,1,1,1,0,5,1,3,1,2,5,5,45,45,45,5,4,1.5
"MS","F",16,"U","less than or equal to 3","0","university or higher","university or higher","services","services","other","father",2,1,0,0,1,0,0,1,1,0,0,5,1,3,1,2,5,1,55,55,55,5,4,1.5
"MS","M",17,"U","greater than 3","0","high school","high school","services","services","home","mother",1,1,0,0,1,0,1,1,1,1,0,4,1,4,5,5,3,8,35,50,45,25,10,5
"MS","M",17,"U","greater than 3","0","elementary school","elementary school","at_home","services","other","mother",3,2,0,0,0,0,0,1,1,1,1,5,1,3,3,3,1,0,50,50,50,15,6,3
"MS","M",16,"U","greater than 3","0","middle school","elementary school","health","services","other","mother",2,2,0,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2,45,35,40,5,8,2.5
"MS","F",16,"U","less than or equal to 3","0","middle school","elementary school","other","services","other","mother",1,2,0,0,0,0,0,1,1,1,1,3,2,2,1,1,3,0,70,75,80,5,2,1
"MS","M",16,"U","less than or equal to 3","0","university or higher","university or higher","teacher","health","other","father",1,1,0,0,1,0,0,1,1,1,0,4,1,2,2,5,5,0,55,60,60,10,10,3.5
"MS","M",15,"R","greater than 3","0","elementary school","middle school","other","services","course","mother",3,2,0,0,1,0,1,1,1,0,0,5,5,5,1,3,5,11,45,55,50,5,6,2
"MS","M",15,"U","less than or equal to 3","1","middle school","middle school","other","other","reputation","mother",3,4,0,0,1,0,1,1,1,0,0,5,4,5,2,3,5,8,65,70,70,10,6,2.5
"MS","M",15,"U","less than or equal to 3","1","middle school","elementary school","services","services","course","mother",1,1,0,0,0,0,1,1,1,1,0,4,3,3,1,2,5,11,60,65,60,5,4,1.5
"MS","F",16,"R","less than or equal to 3","0","middle school","middle school","other","other","course","mother",1,3,0,0,1,0,0,0,1,0,1,4,3,3,2,2,5,2,55,55,55,10,4,2
"MS","F",16,"U","less than or equal to 3","0","university or higher","elementary school","other","other","home","mother",2,2,0,0,1,0,1,1,1,1,0,1,2,4,2,2,1,8,45,50,50,10,4,2
"MS","F",17,"U","greater than 3","0","high school","middle school","at_home","other","home","mother",2,1,0,0,0,0,0,1,1,0,1,4,3,3,2,2,1,5,45,55,55,10,4,2
"MS","F",17,"R","greater than 3","0","middle school","middle school","other","other","other","mother",2,2,0,1,0,1,0,1,1,0,0,5,1,3,1,1,5,0,55,45,55,5,2,1
"MS","F",16,"U","greater than 3","0","university or higher","university or higher","teacher","services","course","mother",2,3,0,0,1,0,0,1,1,1,1,5,3,5,1,4,5,1,50,55,60,5,8,2.5
"MS","M",17,"R","greater than 3","0","university or higher","university or higher","health","other","course","father",3,1,3,0,0,0,1,1,1,1,1,3,3,3,1,3,5,2,45,45,40,5,6,2
"MS","M",17,"R","less than or equal to 3","0","elementary school","high school","other","other","course","father",2,1,0,0,0,0,1,1,1,0,1,5,1,2,3,3,5,2,60,55,60,15,6,3
"MS","M",17,"U","greater than 3","0","high school","university or higher","services","other","other","mother",1,2,1,0,1,0,1,0,1,1,1,5,4,4,3,4,5,8,40,45,40,15,8,3.5
"MS","F",17,"U","greater than 3","0","university or higher","university or higher","health","health","course","father",1,2,0,0,1,0,0,1,1,1,0,5,2,5,1,1,5,0,65,75,80,5,2,1
"MS","M",16,"R","less than or equal to 3","0","university or higher","elementary school","other","at_home","other","father",1,1,0,0,0,0,0,1,1,1,0,4,1,2,2,1,2,0,50,55,55,10,2,1.5
"MS","F",17,"U","greater than 3","1","elementary school","elementary school","at_home","at_home","other","mother",1,2,0,0,0,0,1,1,1,1,1,4,5,5,1,2,3,2,55,50,55,5,4,1.5
"MS","F",17,"R","greater than 3","0","university or higher","middle school","other","other","course","mother",2,2,0,1,1,0,0,0,1,1,0,4,3,3,2,3,5,0,85,90,90,10,6,2.5
"MS","M",16,"U","less than or equal to 3","1","middle school","middle school","other","services","course","father",2,2,0,0,1,0,0,0,1,1,1,4,1,2,2,2,5,0,60,65,65,10,4,2
"MS","M",17,"U","greater than 3","0","high school","middle school","other","other","other","father",2,2,0,0,1,1,0,1,1,1,0,4,1,2,2,2,1,0,65,70,65,10,4,2
"MS","M",19,"U","greater than 3","0","elementary school","elementary school","other","other","other","mother",1,2,2,0,1,0,1,1,0,1,0,4,4,3,3,4,4,2,45,45,50,15,8,3.5
"MS","M",17,"U","less than or equal to 3","1","elementary school","no education","other","other","home","mother",1,1,0,0,0,0,0,1,1,0,1,4,1,2,1,1,5,4,55,55,60,5,2,1
"MS","F",17,"R","greater than 3","0","elementary school","elementary school","at_home","at_home","course","father",2,1,0,0,1,0,1,1,0,1,1,3,5,5,2,2,4,3,50,55,50,10,4,2
